TITLE,JRH_2074_S-IMA
DATA TYPE,
ORIGIN,JASCO
OWNER,
DATE,21/06/16
TIME,14:32:32
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,-0.5
XUNITS,NANOMETERS
YUNITS,CD [mdeg]
Y2UNITS,HT [V]
Y3UNITS,ABSORBANCE
FIRSTX,  450.0000
LASTX,  190.0000
NPOINTS,     521
FIRSTY,    -0.21777
MAXY,     4.70418
MINY,    -6.14280
XYDATA
450.0000,-0.217771,286.204,0.00613228
449.5000,-0.214446,288.225,0.0088452
449.0000,-0.115483,290.414,0.00818036
448.5000,-0.101103,291.665,0.00574806
448.0000,-0.207382,292.06,0.00408547
447.5000,-0.231508,292.149,0.00353234
447.0000,-0.35252,292.011,0.00344014
446.5000,-0.344032,291.887,0.00327634
446.0000,-0.331496,291.627,0.00318968
445.5000,-0.242949,291.457,0.00313331
445.0000,-0.23894,291.224,0.00309238
444.5000,-0.229072,291.13,0.00324256
444.0000,-0.259507,290.943,0.0032049
443.5000,-0.209707,290.835,0.00322351
443.0000,-0.201142,290.602,0.00313361
442.5000,-0.154685,290.437,0.00309002
442.0000,-0.24227,290.222,0.00325642
441.5000,-0.261838,290.141,0.00350823
441.0000,-0.249459,289.999,0.00366167
440.5000,-0.226283,289.905,0.00348882
440.0000,-0.128611,289.613,0.00315144
439.5000,-0.156296,289.224,0.00282127
439.0000,-0.0990987,288.72,0.00276582
438.5000,-0.181934,288.404,0.00329579
438.0000,-0.21087,288.343,0.00412995
437.5000,-0.237778,288.555,0.0048095
437.0000,-0.189494,288.881,0.00493937
436.5000,-0.185939,289.142,0.0047408
436.0000,-0.217162,289.338,0.0046411
435.5000,-0.321626,289.399,0.00457044
435.0000,-0.295652,289.438,0.00467015
434.5000,-0.300121,289.377,0.00445552
434.0000,-0.125296,289.337,0.00445459
433.5000,-0.172413,289.238,0.00440133
433.0000,-0.247935,289.168,0.00443736
432.5000,-0.316285,289.097,0.00445995
432.0000,-0.304611,289.001,0.00455798
431.5000,-0.307492,288.918,0.00456828
431.0000,-0.350063,288.802,0.00478926
430.5000,-0.229266,288.712,0.00479598
430.0000,-0.184537,288.577,0.00476268
429.5000,-0.185737,288.446,0.00476245
429.0000,-0.312141,288.311,0.00488807
428.5000,-0.385615,288.183,0.00507709
428.0000,-0.263642,288.061,0.00519668
427.5000,-0.171901,287.929,0.00533032
427.0000,-0.187426,287.793,0.00541075
426.5000,-0.231747,287.669,0.00571533
426.0000,-0.273859,287.533,0.00581165
425.5000,-0.22687,287.388,0.00600159
425.0000,-0.246559,287.252,0.00597378
424.5000,-0.269161,287.096,0.00599405
424.0000,-0.288176,286.933,0.00603955
423.5000,-0.223676,286.772,0.00601753
423.0000,-0.268879,286.582,0.00606432
422.5000,-0.208039,286.372,0.00600319
422.0000,-0.318771,286.072,0.0059595
421.5000,-0.279423,285.665,0.00584546
421.0000,-0.29255,285.151,0.00581547
420.5000,-0.204564,284.551,0.0058625
420.0000,-0.261542,284.078,0.00643854
419.5000,-0.291605,283.964,0.00730933
419.0000,-0.423222,284.234,0.00798135
418.5000,-0.453439,284.736,0.00828758
418.0000,-0.44691,285.195,0.0081204
417.5000,-0.313255,285.414,0.00793349
417.0000,-0.194625,285.447,0.00782938
416.5000,-0.099321,285.39,0.00785876
416.0000,-0.0247472,285.267,0.00787995
415.5000,-0.114408,285.134,0.0078935
415.0000,-0.186752,284.969,0.00787169
414.5000,-0.317491,284.754,0.0079585
414.0000,-0.339324,284.522,0.00797884
413.5000,-0.301359,284.284,0.00820047
413.0000,-0.33262,284.006,0.00853167
412.5000,-0.367138,283.806,0.00897666
412.0000,-0.336648,283.749,0.00938603
411.5000,-0.335677,283.741,0.00976678
411.0000,-0.33139,283.76,0.00993642
410.5000,-0.251496,283.79,0.0100484
410.0000,-0.261815,283.752,0.0101302
409.5000,-0.292245,283.668,0.0103159
409.0000,-0.33646,283.618,0.0105087
408.5000,-0.42414,283.639,0.0107479
408.0000,-0.458058,283.675,0.0110884
407.5000,-0.467548,283.728,0.0113852
407.0000,-0.505773,283.798,0.0114865
406.5000,-0.449784,283.806,0.0116123
406.0000,-0.333302,283.74,0.011735
405.5000,-0.354828,283.699,0.0119969
405.0000,-0.354912,283.68,0.0122062
404.5000,-0.338331,283.699,0.0123273
404.0000,-0.377999,283.656,0.0124905
403.5000,-0.407403,283.577,0.0126
403.0000,-0.392133,283.508,0.0128526
402.5000,-0.483763,283.385,0.0130614
402.0000,-0.386476,283.227,0.0131108
401.5000,-0.456082,283.008,0.0131422
401.0000,-0.445527,282.748,0.0130708
400.5000,-0.400941,282.447,0.0130564
400.0000,-0.420339,282.076,0.0130853
399.5000,-0.376108,281.663,0.0132289
399.0000,-0.527108,281.246,0.0134276
398.5000,-0.616785,280.896,0.013932
398.0000,-0.588072,280.645,0.014489
397.5000,-0.490014,280.505,0.0150918
397.0000,-0.482265,280.489,0.015553
396.5000,-0.453478,280.581,0.0158997
396.0000,-0.511011,280.799,0.0162517
395.5000,-0.52352,281.105,0.0165273
395.0000,-0.552324,281.435,0.016792
394.5000,-0.588912,281.717,0.0170198
394.0000,-0.622601,281.897,0.0170835
393.5000,-0.592819,282.025,0.0172011
393.0000,-0.621751,282.122,0.0172741
392.5000,-0.571973,282.215,0.0174792
392.0000,-0.545816,282.31,0.0176915
391.5000,-0.567982,282.368,0.0179621
391.0000,-0.563671,282.424,0.0182596
390.5000,-0.627988,282.473,0.0184938
390.0000,-0.525217,282.571,0.018706
